COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)
ASPIRIN	4 day	Low	459.47018	8.892388	28.2237	59.97938	20.337847	34.133896	4.862749	135.87903	192.87964	27.384789	6.7559943	0.54136926	17.870064	64.50373	18.886595	25.627777	548.50616	1525.927	113.64473	180.16551	167.10075	0.2384165	0.09604142	196.93997	54.67939	0.7319926	139.49997	4.7487907	109.54329	11.169913	9.135325	5.9844546	3.4017038	1.4131114	1074.1532	248.7864	2605.9263	4.3039904
ASPIRIN	4 day	Low	460.23682	8.827348	27.819992	59.971245	20.380228	34.12212	4.9109707	136.02493	190.29094	27.056747	6.7041445	0.5459593	17.961912	64.15726	18.758886	25.544294	553.73535	1523.0416	114.276634	178.2894	167.4507	0.23907743	0.096465334	194.80145	54.08227	0.738411	139.52925	4.7457776	109.58526	11.165441	9.169361	5.9802494	3.3870206	1.4039207	1064.1107	249.62401	2618.4592	4.331886
ASPIRIN	4 day	Low	456.3087	8.874714	27.973692	59.98101	20.402369	34.15065	4.8824744	133.89024	187.82393	27.18489	6.739675	0.54307044	18.09179	64.15609	18.828894	25.408878	556.0125	1518.739	113.12	177.91576	166.93993	0.24004331	0.09678681	194.74738	54.63468	0.7344034	139.48872	4.744304	109.51588	11.152875	9.162712	5.983533	3.3956094	1.4069703	1060.2986	250.06004	2611.1062	4.32618
ASPIRIN	4 day	Low	459.62387	8.878578	28.035357	59.975174	20.399801	34.141705	4.916047	135.41734	190.70515	26.972569	6.7282615	0.54446965	17.925589	64.142044	18.856752	25.577156	554.53986	1515.9744	113.05151	177.6385	167.3533	0.2385548	0.09645438	194.4479	54.738914	0.7343513	139.52435	4.7458396	109.53655	11.164052	9.131323	5.9824467	3.3909364	1.4077895	1065.1017	249.67436	2613.6638	4.305213
ASPIRIN	4 day	Low	458.10352	8.87427	28.06341	60.049503	20.38792	34.140457	4.862991	134.45828	189.56456	27.230352	6.7266445	0.53848445	17.945284	64.05852	18.868118	25.561745	555.79456	1520.358	113.28398	180.58119	167.24457	0.23987663	0.096692555	194.49089	54.718403	0.73347795	139.49103	4.743265	109.58328	11.167326	9.121491	5.9777994	3.3901374	1.4101459	1066.9244	248.96057	2624.9521	4.315603
ASPIRIN	4 day	Low	461.73157	8.995847	28.115034	59.982132	20.37844	34.161644	4.833134	135.59267	191.83119	27.37732	6.7312546	0.54061514	17.878489	64.31013	18.811813	25.510975	552.0627	1517.5892	113.46574	180.79475	168.10625	0.23956507	0.096704654	195.13353	54.786873	0.73700166	139.4723	4.754982	109.57203	11.169087	9.106609	5.9922676	3.3899534	1.417265	1062.5402	249.69688	2633.9136	4.316316
ASPIRIN	4 day	Low	460.50385	8.867147	28.042063	59.920494	20.34905	34.151413	4.8561096	134.3877	190.69804	27.480108	6.76702	0.53772587	17.994837	64.13539	18.893612	25.624388	553.15936	1513.3447	113.44379	180.87837	166.42018	0.23823231	0.096125275	195.25987	54.710464	0.7322699	139.49983	4.74835	109.493546	11.186598	9.125846	5.9723477	3.4025419	1.4116976	1066.7999	248.79164	2625.0117	4.302685
ASPIRIN	4 day	Low	461.88034	8.8692875	28.146252	60.052013	20.37278	34.13002	4.9405074	134.33679	188.74588	27.189823	6.7253776	0.5411806	17.967474	64.314896	18.832926	25.574556	553.1851	1510.5244	114.09472	179.41798	166.83194	0.2408981	0.09659967	194.56883	54.95411	0.7383226	139.44632	4.742168	109.55353	11.165319	9.11311	5.981696	3.3917904	1.4149007	1065.3301	250.0982	2615.6697	4.3320036
ASPIRIN	4 day	Low	462.33618	8.876114	28.031395	60.03196	20.368193	34.13778	4.8716393	135.36176	192.16563	27.379631	6.7581205	0.54024273	17.954037	64.254105	18.8407	25.513302	552.90326	1524.4308	114.01839	180.99513	167.92233	0.24017684	0.09683053	195.76941	54.217255	0.7356881	139.50023	4.7534146	109.576164	11.175999	9.188089	5.989055	3.3897452	1.4112788	1062.1042	251.86253	2600.7327	4.3203297
ASPIRIN	4 day	Low	465.17685	8.916602	28.022156	60.023186	20.393808	34.14472	4.916535	135.95409	190.1458	27.240694	6.7309194	0.5437443	17.924116	64.1693	18.815517	25.67706	551.7296	1519.1464	113.96189	179.9796	167.90103	0.24066192	0.09608648	195.53978	54.875164	0.7302016	139.51482	4.7370806	109.55957	11.17295	9.176641	5.979746	3.3873827	1.4183183	1055.7084	250.65059	2637.998	4.3099465
ASPIRIN	4 day	Low	461.74725	8.877722	28.012432	59.963943	20.370451	34.125294	4.86589	136.13483	193.1179	27.21583	6.7456207	0.5418041	18.014675	64.16752	18.921688	25.561419	557.603	1523.6062	113.52339	180.5417	167.60854	0.24087718	0.095642544	194.83124	54.477596	0.73108536	139.5071	4.7466893	109.51594	11.1937685	9.161661	5.979671	3.391575	1.4062088	1070.5184	250.17421	2616.3872	4.294383
ASPIRIN	4 day	Low	460.41147	8.887412	27.993914	60.03888	20.386013	34.17726	4.908576	136.30489	191.72163	27.330267	6.672128	0.54153675	17.871616	63.95292	18.832327	25.676254	554.55225	1513.0382	113.07282	181.21735	166.68684	0.23911466	0.09633432	196.09343	55.216896	0.73536456	139.53755	4.7279105	109.62162	11.177633	9.159769	5.9768496	3.38826	1.4145478	1075.0625	248.32469	2653.9534	4.279093
ASPIRIN	4 day	Low	460.91263	8.807428	27.908667	60.01155	20.373951	34.11875	4.8535495	135.2616	190.5539	27.233795	6.720669	0.5405478	17.967894	64.11803	18.869936	25.583696	551.41595	1523.3225	113.373604	179.67882	167.16217	0.23972706	0.09616948	195.93967	54.44368	0.7321444	139.51546	4.741868	109.555244	11.192887	9.161156	5.9715934	3.390142	1.4126687	1064.8148	247.4733	2618.0105	4.313033
ASPIRIN	4 day	Low	464.18805	8.851781	27.99473	59.97053	20.358526	34.12698	4.878254	135.05283	192.30766	27.331314	6.7486186	0.5391494	17.93984	64.14096	18.85071	25.727371	553.361	1520.6082	113.93812	181.0535	167.6322	0.24203703	0.09652047	195.05638	54.767265	0.7356713	139.48726	4.750651	109.620285	11.192429	9.1571	5.981221	3.3827748	1.4143705	1068.9785	249.22673	2629.1929	4.295108
ASPIRIN	4 day	Low	461.9211	8.862984	28.063183	60.049812	20.36344	34.13048	4.8700237	136.46516	190.79488	27.27543	6.7457347	0.5391363	17.871952	64.05305	18.877047	25.581608	554.70264	1515.3077	113.53749	180.02591	166.59293	0.23953876	0.09634787	196.31325	54.82911	0.7363312	139.49294	4.7352986	109.57967	11.1753645	9.156576	5.980881	3.389679	1.413488	1061.9232	249.44038	2623.4197	4.304133
ASPIRIN	4 day	Low	463.2765	8.892864	27.916126	60.02479	20.376497	34.10078	4.889587	135.99289	187.34636	27.49426	6.775232	0.54555863	17.944002	63.963295	18.786463	25.445198	550.40704	1511.8967	113.77519	179.06374	167.72765	0.24178122	0.0957403	195.16544	54.994568	0.72700053	139.48674	4.726311	109.443985	11.199333	9.163703	5.967414	3.4007375	1.4080696	1069.9977	249.92561	2627.6667	4.3195586
ASPIRIN	4 day	Low	461.17365	8.836036	27.811249	60.03277	20.364704	34.149178	4.8829203	134.97153	190.79456	27.368685	6.64602	0.5449058	17.90035	63.84769	18.779915	25.49107	557.714	1516.6652	113.83651	180.36635	166.64502	0.24057561	0.09667761	196.05281	55.38202	0.74655783	139.48956	4.738134	109.5627	11.178777	9.166898	5.990976	3.393259	1.4124079	1068.9384	249.43658	2612.048	4.300118
ASPIRIN	4 day	Low	456.97397	8.889625	27.96887	59.97894	20.379007	34.167664	4.859805	136.18439	191.08014	27.366737	6.7189293	0.54103804	17.965408	64.378525	18.79878	25.58806	554.9839	1516.4475	113.69035	180.9104	166.65407	0.23855387	0.096539065	196.09123	54.878456	0.73409766	139.52925	4.746803	109.51828	11.167797	9.182405	5.9788504	3.3890579	1.412621	1062.0568	248.79712	2636.2656	4.286533
ASPIRIN	4 day	Low	463.68127	8.79931	28.037106	59.95132	20.3599	34.104446	4.919966	135.14674	190.60922	27.306007	6.7187486	0.5456152	17.802095	63.99649	18.803928	25.578226	554.5761	1523.0168	114.39294	180.40874	167.47789	0.24031447	0.09699685	194.62315	54.233574	0.73817414	139.50484	4.7460103	109.624886	11.182199	9.161268	5.975825	3.3868618	1.4073894	1069.6324	248.7391	2620.0166	4.3033876
ASPIRIN	4 day	Low	462.27054	8.876274	28.100353	60.03937	20.378817	34.12674	4.9071293	135.08308	191.73361	27.482075	6.7315655	0.5404024	17.909977	64.30782	18.9345	25.701056	552.75824	1514.3685	113.94636	181.29305	167.57864	0.23971318	0.0959496	194.35771	54.646763	0.7348107	139.49698	4.7452645	109.53315	11.16306	9.163291	5.985507	3.3807962	1.4113846	1057.6228	249.02911	2612.2454	4.282497
ASPIRIN	4 day	Low	460.10867	8.851325	28.129192	59.925972	20.378218	34.12029	4.885309	135.14539	189.73003	27.338085	6.7642684	0.54413646	17.963945	64.031235	18.884233	25.46856	554.4705	1524.5834	112.860794	179.77954	167.14034	0.23970255	0.096663274	195.33038	54.40763	0.7372544	139.53087	4.7307096	109.55684	11.162841	9.134039	5.973671	3.3911252	1.4066852	1068.2584	248.43256	2623.8438	4.318828
ASPIRIN	4 day	Low	463.49335	8.785217	27.909737	59.998672	20.371695	34.07953	4.8977623	134.9294	190.246	27.189468	6.70074	0.54417217	17.913622	63.628365	18.808754	25.51371	552.755	1518.6682	113.80138	179.53433	167.8784	0.24087296	0.096232146	195.03935	54.610146	0.7358859	139.48042	4.739974	109.58118	11.185614	9.150905	5.9735284	3.3788383	1.4052637	1061.5442	249.00829	2624.233	4.33912
ASPIRIN	4 day	Low	461.01288	8.834434	28.041683	60.01929	20.373648	34.11821	4.930286	135.0285	191.57648	27.263773	6.6826534	0.5427232	17.803822	64.36719	18.819424	25.641464	555.24493	1519.1207	113.76084	180.4972	167.42133	0.24013096	0.095549844	195.1641	54.755203	0.7353883	139.50352	4.734464	109.587395	11.184072	9.147333	5.9811254	3.3849478	1.4116288	1060.6194	248.11055	2618.556	4.309289
ASPIRIN	4 day	Low	461.4046	8.852619	27.855988	60.03502	20.371058	34.156517	4.88149	135.82376	191.0536	27.353563	6.709203	0.5470793	17.922377	64.00761	18.79437	25.614437	556.4026	1517.067	113.9486	180.52068	167.17732	0.24122706	0.0963332	195.32162	54.989914	0.7397285	139.51031	4.7373652	109.53525	11.189472	9.176672	5.979486	3.3897898	1.4185982	1068.3636	248.64818	2635.3782	4.297181
ASPIRIN	4 day	Low	461.49585	8.883146	28.132776	60.03521	20.387423	34.128933	4.8960476	134.03789	191.7897	26.924944	6.780575	0.54295117	17.977617	63.9861	18.845772	25.472761	557.1422	1506.6165	113.3668	177.52133	167.1234	0.23923978	0.09668183	194.76042	54.71402	0.74291945	139.4555	4.7425933	109.65397	11.158569	9.146227	5.987327	3.40069	1.4105457	1071.1068	250.26434	2595.6504	4.323892
ASPIRIN	4 day	Low	464.95297	8.847959	27.760944	59.987762	20.36434	34.10798	4.892318	135.48494	191.23119	27.249462	6.7037735	0.54337585	17.888292	64.073456	18.917707	25.810017	554.63715	1516.4457	113.938484	179.21814	167.49335	0.24206325	0.09600482	195.1159	55.11739	0.73232836	139.46486	4.738042	109.58075	11.201379	9.175839	5.979726	3.3850982	1.4088132	1067.9208	248.2909	2634.9058	4.3119
ASPIRIN	4 day	Low	464.57288	8.856101	27.745987	59.968975	20.362722	34.102562	4.9661837	134.32343	188.67615	27.229086	6.680789	0.5396698	17.813164	64.200874	18.812546	25.607082	555.60254	1517.198	113.84066	180.06148	167.3457	0.24145994	0.09652421	196.14137	54.882774	0.7362799	139.47755	4.739528	109.633644	11.162139	9.171372	5.9806805	3.3795376	1.4171191	1063.1564	249.48016	2614.1968	4.326705
ASPIRIN	4 day	Low	464.14792	8.9364805	27.995953	60.0895	20.400972	34.147175	4.9416566	135.5164	189.68799	27.019844	6.743181	0.54538214	17.895138	64.13715	18.821838	25.577621	554.56335	1516.0676	113.78891	179.77551	168.03465	0.24138036	0.096287765	194.31201	54.878883	0.7346366	139.49854	4.743335	109.56209	11.181728	9.148688	5.972991	3.3875623	1.4148179	1061.4623	250.3992	2627.8904	4.2940145
ASPIRIN	4 day	Low	458.11697	8.841863	27.862568	59.995716	20.37436	34.121235	4.949603	135.65047	189.19263	27.289312	6.674432	0.54240525	18.035952	64.0906	18.794588	25.504734	554.0017	1521.5552	113.26629	177.78212	166.87375	0.23773012	0.095890924	195.36002	54.475273	0.7379269	139.53442	4.7384925	109.54896	11.165909	9.136139	5.9824276	3.380912	1.4014106	1056.9524	248.78154	2613.2593	4.316324
ASPIRIN	4 day	Low	459.86734	8.903679	28.142622	60.064114	20.371906	34.14472	4.8495193	134.27573	189.17819	27.12956	6.80335	0.5408884	18.054583	64.28756	18.86189	25.512281	553.185	1517.2311	113.08763	178.95245	166.71008	0.23824914	0.09597429	195.32158	55.041862	0.73116815	139.51767	4.743687	109.50207	11.177285	9.152112	5.9734855	3.411254	1.4091427	1065.0729	248.71709	2597.8406	4.3163114
ASPIRIN	4 day	Low	461.2453	8.927883	28.1892	59.98364	20.377428	34.132008	4.8484373	135.04932	189.83998	27.254719	6.787427	0.54084903	17.885271	64.370865	18.818995	25.48268	557.1214	1513.3259	113.99139	179.42888	167.84637	0.24112761	0.09681307	194.70285	55.00408	0.7374701	139.45349	4.757759	109.480896	11.164257	9.139207	5.989672	3.3951526	1.4172587	1056.8502	251.41733	2599.464	4.2869205
ASPIRIN	4 day	Low	459.07538	8.901582	27.99228	59.876865	20.349758	34.10929	4.8901587	135.36444	191.73189	27.177166	6.747464	0.5368374	17.855124	64.210846	18.894402	25.76902	554.2564	1509.7393	113.604416	179.98286	167.66852	0.24124156	0.096573345	194.76088	54.456635	0.7333467	139.47618	4.737589	109.69663	11.179964	9.163997	5.976971	3.3862183	1.4137645	1059.1309	249.21143	2640.4485	4.3339343
ASPIRIN	4 day	Low	458.4736	8.907545	28.070583	59.99722	20.407831	34.163727	4.919548	136.01791	191.1254	27.032127	6.7070994	0.5453793	17.976131	64.166985	18.858799	25.562899	559.9259	1519.8721	112.924774	179.80504	167.39163	0.23855942	0.096927054	195.353	54.7893	0.73592347	139.50711	4.740346	109.67136	11.146917	9.143133	5.989908	3.3841426	1.4071885	1070.2366	249.44273	2642.9817	4.305256
ASPIRIN	4 day	Low	461.29007	8.84627	28.001898	59.959488	20.380297	34.14231	4.884138	134.94684	191.61925	27.443909	6.7347383	0.54426277	17.979576	64.18135	18.891129	25.583538	554.6896	1524.9585	113.197296	180.5021	167.41315	0.24017121	0.09645975	195.24437	54.413002	0.7363161	139.50262	4.7387514	109.58894	11.172668	9.159892	5.981942	3.3859086	1.4094687	1068.9104	248.75781	2624.1042	4.3053827
ASPIRIN	4 day	Low	463.69977	8.836845	28.037798	59.98171	20.363287	34.114437	4.8431563	134.72867	193.03424	27.336744	6.684072	0.5434413	17.76298	63.97341	18.953615	25.620668	550.93274	1520.975	114.084526	182.15385	167.94054	0.2407357	0.096120425	195.82515	55.269	0.7313313	139.47089	4.739577	109.52951	11.181025	9.155094	5.978175	3.3847895	1.4218719	1066.4574	249.10101	2645.5303	4.321906
ASPIRIN	4 day	Low	460.4082	8.81745	28.090513	59.97763	20.357504	34.137043	4.868601	134.15976	189.74913	27.51006	6.8180103	0.537492	17.942137	64.117485	18.844984	25.515877	553.70264	1513.1161	113.17202	181.08482	166.87451	0.24066894	0.0960759	194.988	55.14624	0.73405313	139.46362	4.7460413	109.482376	11.183109	9.121724	5.967455	3.4024549	1.4071165	1070.2745	249.06688	2614.4597	4.318213
ASPIRIN	4 day	Low	461.6561	8.863856	27.883305	60.075542	20.362743	34.148712	4.90362	135.03035	190.89105	27.323862	6.716087	0.5440146	17.882324	63.96673	18.818605	25.665125	557.3682	1518.4939	113.65709	180.08504	166.87361	0.24015394	0.09645804	195.6485	54.906494	0.7425164	139.5023	4.7464566	109.58651	11.177658	9.204682	5.9843173	3.3868804	1.4110868	1064.528	248.56372	2613.9324	4.2991276
ASPIRIN	4 day	Low	464.7932	8.855106	27.898315	59.986065	20.375212	34.103443	4.947385	135.12643	189.2844	27.212402	6.7205014	0.5444219	17.986647	64.23681	18.834974	25.541485	552.73096	1523.7446	114.05115	179.91887	167.39378	0.24156195	0.0965565	195.74127	54.47883	0.7315726	139.50317	4.7311373	109.595894	11.192083	9.198245	5.97857	3.3858418	1.4141598	1062.5848	249.76038	2619.9146	4.345369
ASPIRIN	4 day	Low	459.6752	8.828097	27.893246	60.083775	20.355383	34.154858	4.877626	135.58159	191.12996	27.371433	6.7338467	0.5434361	17.99108	64.24672	18.888504	25.495478	552.10583	1527.5405	114.236275	180.20921	166.57597	0.23824626	0.095791414	195.86221	54.411106	0.7396476	139.5197	4.7617483	109.45208	11.1796	9.158394	5.986871	3.4027061	1.4062364	1064.4445	249.29155	2589.7332	4.316516
ASPIRIN	4 day	Middle	459.49576	8.957405	28.161163	59.98355	20.355295	34.14688	4.9221506	134.9422	190.31538	27.172052	6.7625837	0.53803277	17.953646	64.10307	18.839314	25.468317	553.09454	1500.4711	113.40305	180.68352	166.77602	0.24052109	0.09655811	194.75	55.380283	0.73619366	139.48296	4.742961	109.47986	11.17877	9.150859	5.968985	3.4022324	1.4160566	1065.4989	250.52052	2628.7722	4.3121333
ASPIRIN	4 day	Middle	461.5926	8.866967	28.118324	59.985107	20.386538	34.13974	4.895708	135.9097	190.74442	27.338564	6.7169724	0.5390322	17.934715	64.23337	18.842052	25.78592	551.7855	1510.0626	113.242874	179.76697	166.71352	0.23988067	0.09609521	195.08257	54.717373	0.73004043	139.51924	4.727492	109.56984	11.196367	9.150843	5.975212	3.3952703	1.4171541	1058.9462	246.82886	2645.1194	4.295288
ASPIRIN	4 day	Middle	460.7314	8.859395	28.005432	59.969837	20.366798	34.173332	4.8870125	134.75887	192.50114	27.198776	6.7828164	0.5407424	17.96422	64.00502	18.828548	25.704268	558.135	1506.2076	113.92547	181.56297	166.3958	0.23955868	0.09610562	195.32274	55.381954	0.73661506	139.48393	4.7522793	109.52725	11.180005	9.161568	5.9848003	3.3827574	1.4071645	1058.606	249.03221	2629.5007	4.2897778
ASPIRIN	4 day	Middle	464.87122	8.818827	28.05691	59.94094	20.367392	34.129528	4.8872867	135.17801	191.03096	27.146261	6.756337	0.543819	17.89182	64.160515	18.84738	25.602274	557.8383	1518.5636	114.30394	180.01106	167.17574	0.24022825	0.096872	194.76894	54.3376	0.73795104	139.48103	4.753779	109.60362	11.167613	9.176893	5.9869466	3.3838322	1.4076765	1062.9187	249.47577	2607.0125	4.3242493
ASPIRIN	4 day	Middle	462.5214	8.847933	28.037895	59.926823	20.373013	34.127228	4.9316416	136.11888	189.69843	27.201563	6.7499266	0.53985435	17.917654	64.34143	18.877413	25.670301	560.41077	1514.0985	113.10048	181.60384	166.81743	0.2399513	0.09699819	195.55185	54.602234	0.7330171	139.48317	4.7356176	109.68787	11.1548	9.1387	5.9659996	3.3796203	1.4067268	1058.325	249.73413	2634.7183	4.308236
ASPIRIN	4 day	Middle	463.44913	8.946199	28.241173	59.996235	20.358181	34.138172	4.886304	136.83328	191.25621	27.152248	6.7684426	0.54201674	17.926193	64.41186	18.848883	25.554768	551.5245	1507.2438	113.50767	178.20724	167.44374	0.23795307	0.096622735	195.78256	54.82282	0.7349277	139.47597	4.7539024	109.67159	11.171003	9.128659	5.9855328	3.406176	1.4115669	1069.9364	250.32771	2608.417	4.307802
ASPIRIN	4 day	Middle	463.8478	8.935131	28.090302	60.00875	20.35856	34.127205	4.931294	135.30475	190.20074	27.270355	6.7636185	0.5405565	17.890427	64.24124	18.80695	25.572544	553.80237	1506.8854	113.69643	179.35432	167.04298	0.24034007	0.096337125	195.4422	55.34494	0.73654234	139.47629	4.738532	109.625465	11.1864395	9.125844	5.9756675	3.3847673	1.4142132	1060.9274	249.50967	2627.2544	4.3174424
ASPIRIN	4 day	Middle	463.41452	8.911779	28.143919	59.93403	20.36915	34.137657	4.8830047	136.29912	192.25702	27.316952	6.6936097	0.54413307	17.848173	64.38722	18.919533	25.755991	551.02765	1526.4503	113.72192	180.23305	168.0439	0.23977822	0.096316054	195.03903	54.5748	0.7291674	139.52069	4.748342	109.58635	11.17503	9.171182	5.9881535	3.3893654	1.4151924	1055.4087	248.4434	2614.0403	4.3315544
ASPIRIN	4 day	Middle	462.204	8.868822	28.063643	59.95437	20.366074	34.112404	4.869418	135.93909	194.19067	27.258905	6.734823	0.5484521	17.73218	64.05446	18.880402	25.51072	553.0223	1515.9823	113.603775	180.15755	168.54413	0.23891428	0.09568359	196.58672	54.671524	0.7358537	139.54149	4.7374697	109.625565	11.166065	9.172977	5.987949	3.3846679	1.4150858	1064.1855	247.51744	2626.0388	4.336309
ASPIRIN	4 day	Middle	458.36923	8.877258	28.03551	60.036877	20.37371	34.151016	4.9018636	135.33594	190.47427	27.39704	6.7381477	0.54112816	17.906487	64.23857	18.833176	25.503231	553.39954	1513.1755	114.16494	181.8942	166.53076	0.23887594	0.09650602	195.89851	55.159515	0.73449945	139.49158	4.7283874	109.585236	11.169158	9.176877	5.972594	3.3935032	1.4141521	1065.1165	247.9433	2637.8481	4.3039584
ASPIRIN	4 day	Middle	459.015	8.882144	28.061668	59.95358	20.377636	34.113964	4.8271866	133.62596	190.36497	27.253523	6.7258654	0.5377599	17.843237	64.17116	18.89904	25.507273	556.00916	1517.3127	113.44772	180.97438	167.62741	0.24202558	0.09758925	195.17105	54.80483	0.73547214	139.49864	4.735629	109.63189	11.170219	9.197539	5.9831347	3.3877158	1.4215908	1064.7377	250.33379	2631.1348	4.3199983
ASPIRIN	4 day	Middle	462.12576	8.8328905	27.92619	60.022945	20.384302	34.119133	4.87298	134.3041	191.77753	27.252188	6.774784	0.5439565	17.939682	63.91917	18.921211	25.667652	554.3779	1517.6078	113.917145	178.826	168.2807	0.24074891	0.096395284	195.31432	54.675278	0.7331074	139.47678	4.746109	109.540535	11.161766	9.219692	5.9798017	3.3826346	1.4077923	1061.6256	249.82867	2623.6892	4.304548
ASPIRIN	4 day	Middle	456.59393	8.783735	27.731268	59.919846	20.370451	34.1278	4.874454	136.40959	191.1153	27.454987	6.684956	0.5467696	17.930851	64.16748	18.869827	25.551529	559.95123	1532.8289	113.71391	181.37624	167.65521	0.24109255	0.09604298	196.33481	54.61461	0.72831833	139.53732	4.7384496	109.53012	11.178558	9.179138	5.9789023	3.3823476	1.4124838	1063.4608	246.62524	2632.5847	4.3139505
ASPIRIN	4 day	Middle	459.8737	8.829256	28.067263	59.93903	20.37639	34.123894	4.832774	134.71777	189.63466	27.514536	6.778874	0.5378491	17.947123	64.01527	18.844643	25.518253	552.2077	1517.0099	113.32977	179.58516	167.48355	0.23934329	0.09677701	195.92007	54.41921	0.7311947	139.4714	4.740347	109.56598	11.17782	9.126172	5.976115	3.388142	1.4071349	1062.8856	249.30092	2644.6533	4.3359675
ASPIRIN	4 day	Middle	461.14133	8.901256	28.027029	59.95965	20.36889	34.11826	4.9406986	134.99367	190.58551	27.208515	6.7169237	0.54155046	17.95427	64.32916	18.816187	25.61832	554.23303	1509.7452	113.94003	177.94008	168.00357	0.24009986	0.09648549	195.24251	54.48661	0.7355615	139.45547	4.7419124	109.64823	11.174949	9.138703	5.9837704	3.386271	1.409628	1062.2031	251.5579	2622.1436	4.3299685
