COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)
meloxicam	4 day	Control	649	13.9	40.4	62.2	21.5	34.5	5.7	117.7	83.7	23	2	1	2	72	11.9	17.7	213	968	65	133	154	0.14	0.09	193	17	0.4	141	4.2	104	11	7.7	5.8	3.5	1.5	64	36	124	1
meloxicam	4 day	Control	652	13.9	41.3	63.4	21.4	33.7	5.7	133.2	155.6	12	1	1	2	84	11.7	17.3	240	845	85	65	151	0.15	0.1	202	19	0.4	141	3.8	102	11.1	7.4	5.7	3.6	1.7	77	52	181	1
meloxicam	8 day	Control	663	14.3	41.2	62.1	21.5	34.6	5.4	139.4	105.9	13	1	1	2	82	11.5	19.7	243	727	84	136	169	0.16	0.1	225	15	0.5	140	4.3	102	11.3	8	6	3.4	1.3	61	34	158	1
meloxicam	8 day	Control	672	13.6	39	58	20.3	35	4.4	146	165.6	23	1	1	3	72	11.8	19.8	216	904	58	78	121	0.14	0.08	215	14	0.4	142	3.8	106	10.5	6.8	5.7	3.2	1.3	71	33	354	2
meloxicam	8 day	Control	622	13.4	38.6	62	21.6	34.9	5.4	135.9	91.2	16	1	1	2	79	12	20	208	995	70	81	142	0.15	0.08	231	16	0.4	142	3.6	102	10.9	7	5.7	3.5	1.6	72	32	133	1
meloxicam	8 day	Control	654	13.9	40.2	61.4	21.3	34.7	5.7	158.9	79	18	1	0	3	77	12.1	20.4	208	831	59	88	129	0.14	0.07	190	17	0.4	142	4.1	104	10.5	6.8	5.6	3.3	1.4	64	30	138	1
meloxicam	8 day	Control	667	14.9	42.4	63.6	22.3	35.1	4.7	117.2	76.5	13	1	1	2	82	12.3	18.3	208	1004	65	168	157	0.15	0.08	213	17	0.4	144	3.4	105	11	7.8	5.7	3.3	1.4	73	40	170	1
meloxicam	15 day	Control	741	14.7	42.6	57.5	19.8	34.5	2.2	112.2	137.7	17	0	1	3	79	12	21.7	206	871	69	90	139	0.16	0.09	211	17	0.5	140	4	103	10.3	6.6	5.8	3.5	1.5	65	36	140	1
meloxicam	15 day	Control	710	14.1	41.4	58.4	19.9	34.1	4.3	130.5	178.1	7	1	1	2	89	11.3	19.7	240	969	80	79	153	0.15	0.08	187	16	0.4	142	4.3	103	10.8	6.8	6	3.5	1.4	78	36	184	1
meloxicam	15 day	Control	745	14.9	44.3	59.5	20	33.6	3.1	106.3	161.4	15	1	1	2	81	11.5	19.6	219	971	55	148	140	0.17	0.11	216	18	0.4	143	3.8	103	10.5	7.4	6.2	3.6	1.4	66	40	163	1
meloxicam	15 day	Control	733	15.4	45.7	62.3	21	33.7	3.4	101.3	128.6	23	1	1	5	69	11.8	21.4	250	782	83	128	156	0.17	0.1	203	17	0.5	144	4.2	105	10.7	6.7	6.5	3.8	1.4	74	43	236	1
meloxicam	15 day	Control	742	14.7	42.8	57.7	19.8	34.3	3	105.4	77.4	22	1	1	2	74	11.5	18.8	219	810	58	121	126	0.15	0.09	201	14	0.4	141	3.5	105	10.3	6.8	6	3.7	1.6	65	28	170	1
meloxicam	29 day	Control	721	14.6	42.7	59.3	20.2	34.1	2.7	109.5	139	7	1	1	1	90	11.3	24	219	503	74	101	142	0.17	0.1	270	16	0.5	140	3.7	101	10.5	7.5	6.2	3.7	1.5	75	32	247	0
meloxicam	29 day	Control	799	15.1	43.8	54.8	18.9	34.5	1.8	95.8	130	6	1	1	1	91	11.7	22.1	192	533	81	138	155	0.16	0.1	224	19	0.4	142	3.9	105	10.2	6.2	5.8	3.4	1.4	62	32	156	1
meloxicam	29 day	Control	737	14.4	41.8	56.7	19.6	34.5	3.1	93	177.5	9	1	1	2	86	11.9	20.7	240	579	58	168	128	0.19	0.12	227	19	0.5	140	4.7	104	10.4	7	5.9	3.5	1.5	64	33	149	0
meloxicam	29 day	Control	816	15.2	43.8	53.7	18.6	34.6	2.1	121.9	131.6	14	1	1	2	81	11.5	23.6	178	480	63	158	145	0.17	0.11	237	19	0.5	141	4.2	105	10.4	7	5.7	3.6	1.7	62	31	199	1
meloxicam	4 day	Low	663	13.8	39.7	60	20.9	34.8	4.9	119.6	82.5	10	1	0	2	86	11.8	18.1	192	919	74	157	151	0.16	0.1	201	16	0.4	140	4.4	101	10.5	7.1	5.4	3.3	1.6	64	29	269	1
meloxicam	4 day	Low	640	14.2	40.6	63.4	22.2	35.1	5	119.4	140.2	13	1	1	2	83	11.9	19	247	852	66	223	158	0.2	0.14	203	16	0.4	141	4.2	104	10.7	6.6	5.6	3.5	1.7	64	42	211	1
meloxicam	4 day	Low	614	13.6	39.5	64.4	22.2	34.5	6	124	93.6	13	1	1	2	83	11.7	20.8	213	850	58	99	134	0.16	0.1	192	15	0.4	141	4.1	105	10.8	7	5.5	3.5	1.8	64	33	225	0
meloxicam	4 day	Low	619	13.2	38.2	61.7	21.4	34.7	6.3	116.7	101.7	16	1	1	2	80	11.7	17.8	237	946	73	126	150	0.14	0.09	201	14	0.4	141	3.8	103	11.2	7.9	5.7	3.4	1.5	60	32	142	1
meloxicam	4 day	Low	660	14.1	41.5	62.8	21.4	34	6.4	125.7	94.4	13	0	1	3	83	11.7	18.2	237	1184	78	99	158	0.15	0.1	224	15	0.4	142	4.1	104	11.1	9.2	5.8	3.7	1.8	60	42	131	1
meloxicam	8 day	Low	650	14.2	41.7	64.1	21.8	34.1	5.8	124	185.1	8	1	1	2	88	11.5	20.2	219	951	62	104	134	0.14	0.08	240	15	0.4	140	4.4	102	10.8	7.2	5.5	3.4	1.6	60	31	208	1
meloxicam	8 day	Low	641	13.7	39.7	62	21.4	34.5	5.8	121.1	139.7	10	1	1	2	87	12.2	18.5	219	834	76	128	147	0.16	0.1	208	16	0.4	141	3.9	104	10.8	7.2	5.6	3.3	1.4	69	40	105	1
meloxicam	8 day	Low	676	14.4	41.5	61.4	21.3	34.8	4.7	125.8	116.1	21	1	1	3	74	11.8	18.5	240	968	82	119	160	0.17	0.1	193	15	0.4	142	4.2	104	10.7	6.8	5.7	3.6	1.7	84	43	254	1
meloxicam	8 day	Low	620	13.7	39.6	63.8	22	34.5	5.8	122.4	106.6	20	1	1	3	76	11.9	18.5	227	1095	64	163	144	0.17	0.12	187	17	0.4	143	4	104	11.2	7.9	5.7	3.4	1.5	66	36	160	1
meloxicam	8 day	Low	602	13.9	39.2	65.1	23.1	35.4	5.6	131.3	100.7	14	1	1	2	83	12.1	17.3	227	1011	79	130	160	0.16	0.09	193	13	0.4	143	3.9	104	11.6	8.1	5.8	3.5	1.5	63	35	207	2
meloxicam	15 day	Low	746	14.6	43.2	58	19.6	33.8	3.5	112.3	104.1	17	1	1	4	77	11.8	20.8	237	763	65	194	154	0.19	0.14	230	19	0.5	140	4.3	102	10.4	7.6	6	3.5	1.4	74	29	114	1
meloxicam	15 day	Low	683	13.6	40.9	59.8	20	33.4	3.5	134.3	125.2	15	1	1	2	80	11.6	20.6	230	795	62	84	124	0.13	0.05	218	16	0.4	142	3.9	103	10.7	6.8	5.9	3.5	1.5	77	39	287	1
meloxicam	15 day	Low	699	13.9	42	60.1	19.9	33.2	3.7	115.1	113.9	12	1	1	2	84	11.4	18.5	213	659	82	204	175	0.2	0.15	207	17	0.5	142	4.1	102	10.7	7.3	5.8	3.6	1.6	69	32	169	1
meloxicam	15 day	Low	645	13.9	40.9	63.5	21.5	33.9	5	113.5	141.6	15	1	1	2	82	11.5	15.7	216	918	77	98	150	0.16	0.1	220	15	0.4	141	4.1	102	10.7	7.1	5.9	3.6	1.6	77	39	279	1
meloxicam	15 day	Low	673	14.1	41.9	62.2	21	33.8	4.7	119.4	137.4	17	1	1	3	77	11.5	18.7	216	969	77	129	153	0.16	0.11	198	18	0.5	142	3.6	102	10.3	8	5.9	3.5	1.5	79	38	269	1
meloxicam	29 day	Low	810	14.9	43.6	53.8	18.4	34.2	2.4	118.3	133	12	1	1	2	83	11.3	20.5	216	627	90	108	147	0.16	0.11	268	19	0.5	141	3.7	101	11	7	6.2	3.6	1.4	71	34	180	2
meloxicam	29 day	Low	777	14.9	44.4	57.1	19.2	33.6	2.5	121.6	214.9	15	1	1	3	79	11.6	21.3	222	535	64	109	131	0.17	0.11	231	19	0.6	142	4.4	105	10.4	7.6	6	3.4	1.3	61	36	240	1
meloxicam	29 day	Low	739	13.8	40.6	54.9	18.7	34	3	117.6	97.6	18	1	1	1	79	11.5	21.9	219	590	78	156	142	0.19	0.15	237	22	0.5	142	3.8	104	10.4	7	5.9	3.3	1.3	61	31	127	1
meloxicam	29 day	Low	812	15.3	44.8	55.2	18.8	34	2.3	114	96.7	10	1	1	2	85	12	20.8	206	685	52	111	116	0.15	0.09	237	15	0.4	143	3.6	104	10.1	7.2	5.6	3.4	1.5	61	31	99	1
meloxicam	29 day	Low	812	15.7	44.8	55.2	19.4	35.1	2.3	104.2	112.7	12	1	1	3	80	11.9	20.9	206	663	72	124	149	0.15	0.08	203	16	0.4	142	4	103	11.1	7.3	6	3.6	1.5	68	36	208	1
meloxicam	4 day	Middle	624	13.8	40.9	65.6	22.2	33.8	6.5	121.2	108	12	0	0	2	85	11.5	19.4	219	717	89	134	178	0.17	0.12	211	15	0.4	143	3.7	103	10.5	7.2	5.8	3.6	1.6	83	41	400	1
meloxicam	4 day	Middle	618	13.3	39.1	63.2	21.5	34.1	6.1	155.1	122	21	1	1	3	74	11.9	18	243	978	75	161	155	0.18	0.13	202	15	0.4	142	4	105	11.3	7.7	5.8	3.6	1.6	74	44	203	1
meloxicam	4 day	Middle	665	14	40.6	61	21	34.4	5.8	138.6	126.1	27	0	1	3	68	11.9	17.2	247	767	59	151	133	0.19	0.14	198	14	0.4	141	4.9	105	10.7	7.9	5.5	3.3	1.5	71	42	241	1
meloxicam	4 day	Middle	625	13.9	40.6	64.9	22.3	34.3	6.5	105.5	164.7	37	1	1	6	55	11.5	18.5	281	1028	101	116	182	0.14	0.1	188	15	0.4	142	3.9	104	11.1	7.3	5.8	3.3	1.3	66	45	156	1
meloxicam	4 day	Middle	644	13.9	40.7	63.2	21.5	34.1	5.2	114.5	155.1	20	1	1	3	75	11.9	19.4	254	1105	71	84	142	0.14	0.09	191	16	0.4	143	3.8	104	10.8	7.4	5.7	3.6	1.7	83	44	213	1
meloxicam	8 day	Middle	657	13.9	41.2	62.7	21.1	33.6	6.3	138.7	139.1	26	1	1	3	70	11.9	20.3	247	909	69	95	137	0.17	0.11	294	15	0.6	140	4	102	10.8	9.2	5.9	3.6	1.6	84	38	251	2
meloxicam	8 day	Middle	627	13.8	40.1	64	22	34.4	6	131.5	109.4	19	1	1	2	77	11.7	18.9	230	1468	70	149	154	0.16	0.11	212	19	0.7	142	5.1	105	11	7.3	5.5	3.2	1.4	68	41	115	11
meloxicam	8 day	Middle	632	13.8	39.4	62.4	21.8	35	5.8	132.8	143.2	14	1	1	3	81	12.1	19.7	230	831	74	56	126	0.14	0.07	192	12	0.4	141	3.9	103	10.9	7.6	5.7	3.4	1.5	67	27	264	2
meloxicam	8 day	Middle	642	13.7	39.7	61.9	21.4	34.5	4.6	93.2	103.9	17	1	0	3	78	11.8	19.8	206	882	76	139	145	0.17	0.12	188	15	0.4	141	4	105	10.8	7.1	5.6	3.6	1.8	65	31	160	2
meloxicam	8 day	Middle	607	12.8	36.5	60.2	21	34.9	4.5	118.5	103.6	33	1	0	3	63	12.2	18.9	206	674	53	43	109	0.14	0.06	191	11	0.4	143	3.9	107	10.2	6.2	5.4	3.3	1.6	79	34	199	0
meloxicam	15 day	Middle	711	14.1	41.7	58.6	19.8	33.8	3.8	117.1	152.7	23	1	1	4	72	11.4	19.7	262	918	72	99	142	0.16	0.08	197	17	0.4	144	4.1	105	10.6	7.3	5.8	3.4	1.4	62	33	127	1
meloxicam	15 day	Middle	623	12.8	38.1	61.2	20.6	33.6	6.4	118.7	179.5	19	0	1	2	78	11.7	18.5	250	703	57	104	127	0.16	0.09	199	19	0.4	143	4.5	106	10.3	7.1	5.5	3.2	1.4	73	38	216	1
meloxicam	15 day	Middle	735	15	43.8	59.5	20.4	34.3	3.9	114.2	104.1	18	1	1	4	75	11.7	19.1	188	1034	61	173	147	0.17	0.12	207	19	0.4	143	3.8	104	10.6	6.9	5.9	3.5	1.5	84	44	204	1
meloxicam	15 day	Middle	744	14.8	43.7	58.7	19.9	33.8	3.7	118.9	135.4	20	1	1	2	76	11.7	19.6	224	925	55	131	137	0.18	0.12	194	17	0.5	142	3.8	103	10.8	7.4	6	3.6	1.5	72	38	153	0
meloxicam	15 day	Middle	684	14.1	42.5	62.1	20.6	33.1	4.9	113.6	104.2	26	1	1	3	70	11.7	19.6	247	788	91	136	178	0.2	0.11	208	17	0.4	141	4	103	10.7	7.4	6.1	3.6	1.4	73	40	227	2
meloxicam	29 day	Middle	623	12	36.4	58.4	19.3	33.1	6.5	160.4	365.5	39	1	1	4	55	11.5	19.2	301	573	61	116	131	0.14	0.07	269	18	0.5	142	4.1	103	10.4	8	5.2	2.7	1.1	64	29	193	1
meloxicam	29 day	Middle	775	14.9	42.9	55.4	19.2	34.7	3	100.1	137.2	17	1	1	4	76	11.2	21.1	203	664	64	130	146	0.19	0.14	224	17	0.4	142	3.6	103	10.3	6.3	6	3.6	1.5	69	42	138	0
meloxicam	29 day	Middle	741	14.7	42.7	57.6	19.8	34.4	2.9	120.5	130.1	22	1	1	3	73	11.4	20.1	267	793	68	135	132	0.17	0.11	234	16	0.5	141	3.8	105	10.5	7.5	5.9	3.2	1.2	70	39	190	1
meloxicam	29 day	Middle	807	15.4	45.2	56	19.1	34.1	1.9	96.9	73.4	10	1	1	1	86	12.1	21.2	213	593	61	103	123	0.13	0.08	248	17	0.5	142	3.9	105	10	7	5.7	3.3	1.4	64	29	125	1
meloxicam	29 day	Middle	757	14.7	44.2	58.4	19.4	33.3	2.8	114.7	146.2	19	1	1	4	75	11.2	18.8	230	593	72	123	143	0.15	0.08	245	17	0.5	142	4.3	104	10.5	7.7	5.7	3.3	1.4	63	27	238	1
meloxicam	4 day	High	556	11.2	33.3	59.8	20.2	33.7	6.3	110.1	220.2	21	1	1	5	71	11.3	18.5	367	496	61	84	113	0.1	0.06	184	33	0.5	144	4.2	104	10.2	6.8	4.6	2.3	1	59	28	203	1
meloxicam	4 day	High	575	13.3	38.6	67.1	23.1	34.4	6.3	119.7	218.4	38	0	1	6	54	11.8	18.2	313	979	55	77	121	0.16	0.11	195	13	0.4	138	4.7	102	11.3	8	5.8	3.1	1.1	64	32	166	1
meloxicam	4 day	High	446	9.8	28.3	63.5	22	34.6	7.4	81.8	69.3	17	0	0	3	78	11.9	19	383	270	86	137	142	0.11	0.06	165	7	0.3	141	3.8	104	9.7	7.7	4.6	2.1	0.8	44	23	106	1
meloxicam	4 day	High	459	9.3	28	60.9	20.3	33.3	10.2	77.5	111.1	24	1	0	4	67	11.3	17.2	367	442	81	117	142	0.12	0.07	182	10	0.4	140	3.7	104	10.2	9.1	4.5	2.2	1	53	27	179	1
meloxicam	4 day	High	526	10.7	30.7	58.4	20.3	34.7	5.4	116	132.3	28	0	1	4	63	11.7	20.2	462	493	75	137	143	0.11	0.06	186	22	0.5	141	4	101	9.7	9.5	4.9	2.1	0.7	42	20	175	2
meloxicam	8 day	High	292	5.9	19.6	67	20.4	30.4	22.5	217.1	203	43	0	0	2	52	10.8	18.8	410	566	77	127	154	0.11	0.05	165	9	0.4	141	5.2	108	9.5	7.3	4.7	1.9	0.7	44	17	144	3
meloxicam	8 day	High	361	7.2	22.1	61.3	19.8	32.4	20.9	273.9	50	32	1	1	7	57	14.5	28.8	359	3713	49	65	99	0.33	0.24	127	83	0.6	132	6.6	97	9.5	11.8	5	1.9	0.6	94	17	184	15
meloxicam	8 day	High	467	9.9	29.6	63.5	21.1	33.3	10.4	168.4	226.5	36	1	1	7	54	11.2	17.9	338	369	77	147	151	0.13	0.07	183	14	0.4	143	3.9	105	10.4	7.8	4.9	2.4	1	56	23	127	2
meloxicam	8 day	High	374	7.9	24.7	65.9	21	31.8	19.6	249.7	218.4	28	1	0	4	65	11.4	18	410	441	64	126	130	0.12	0.05	170	10	0.4	141	4.2	105	10.3	7.9	4.9	2.2	0.8	51	17	184	2
meloxicam	15 day	High	624	12.9	40.2	64.3	20.7	32.2	9.2	170.2	202.4	38	0	1	4	56	11.4	18	296	483	64	80	123	0.13	0.07	191	14	0.4	143	4.2	103	10.5	7.5	5.5	3	1.2	71	32	142	1
meloxicam	15 day	High	649	13.5	40.1	61.8	20.8	33.7	7.8	177.8	178.9	26	0	1	4	68	11.6	18.5	271	678	76	199	156	0.18	0.12	198	18	0.4	141	4.3	103	10.8	7.4	5.6	3.1	1.2	63	33	149	1
